speaker,start_time,end_time,emotion,scores
MATT,02:48:04,02:48:06,disgust,"{'angry': 0.0026640843134373426, 'calm': 0.0005251466645859182, 'disgust': 0.9324365854263306, 'fearful': 0.013054214417934418, 'happy': 0.002588270464912057, 'sad': 0.04655459150671959, 'surprised': 0.0021771283354610205}"
ORION,02:48:06,02:48:10,disgust,"{'angry': 0.003728338750079274, 'calm': 0.0005034752539359033, 'disgust': 0.9639062285423279, 'fearful': 0.007021382916718721, 'happy': 0.0034841601736843586, 'sad': 0.019605301320552826, 'surprised': 0.0017511649057269096}"
MATT,02:48:10,02:48:15,disgust,"{'angry': 0.0022212211042642593, 'calm': 0.0005610829102806747, 'disgust': 0.918393611907959, 'fearful': 0.012934638187289238, 'happy': 0.0020239197183400393, 'sad': 0.061700645834207535, 'surprised': 0.002164831617847085}"
ORION,02:48:15,02:48:17,disgust,"{'angry': 0.00363343209028244, 'calm': 0.00047949343570508063, 'disgust': 0.9661259651184082, 'fearful': 0.006447030697017908, 'happy': 0.0034125905949622393, 'sad': 0.018120523542165756, 'surprised': 0.0017808887641876936}"
MATT,02:48:17,02:48:18,disgust,"{'angry': 0.019490543752908707, 'calm': 0.0015206842217594385, 'disgust': 0.7643262147903442, 'fearful': 0.12011454999446869, 'happy': 0.019907820969820023, 'sad': 0.07138444483280182, 'surprised': 0.0032557426020503044}"
ORION,02:48:18,02:48:23,disgust,"{'angry': 0.007587629370391369, 'calm': 0.0005191559321247041, 'disgust': 0.9305295944213867, 'fearful': 0.022534837946295738, 'happy': 0.006506522186100483, 'sad': 0.028918255120515823, 'surprised': 0.0034040389582514763}"
MATT,02:48:23,02:48:39,disgust,"{'angry': 0.004611236043274403, 'calm': 0.00044989946763962507, 'disgust': 0.980654776096344, 'fearful': 0.0021932884119451046, 'happy': 0.003095459658652544, 'sad': 0.006848721299320459, 'surprised': 0.002146616345271468}"
TRAVIS,02:48:39,02:48:40,sad,"{'angry': 0.0003104946226812899, 'calm': 0.001415255363099277, 'disgust': 0.03320828452706337, 'fearful': 0.021329862996935844, 'happy': 0.0002179024158976972, 'sad': 0.9420911073684692, 'surprised': 0.001427053939551115}"
TALIESIN,02:48:40,02:48:41,disgust,"{'angry': 0.00336614903062582, 'calm': 0.00038338705780915916, 'disgust': 0.980223536491394, 'fearful': 0.0023517287336289883, 'happy': 0.0024462155997753143, 'sad': 0.008280832320451736, 'surprised': 0.0029482098761945963}"
ORION,02:48:41,02:48:42,disgust,"{'angry': 0.0037396131083369255, 'calm': 0.0004656283126678318, 'disgust': 0.9802324771881104, 'fearful': 0.0024319349322468042, 'happy': 0.0030532286036759615, 'sad': 0.008097324520349503, 'surprised': 0.001979742432013154}"
MATT,02:48:42,02:48:43,disgust,"{'angry': 0.0033008602913469076, 'calm': 0.0006299023516476154, 'disgust': 0.9627898335456848, 'fearful': 0.006449483800679445, 'happy': 0.0031547113321721554, 'sad': 0.022321345284581184, 'surprised': 0.0013539231149479747}"
ORION,02:48:43,02:48:44,fearful,"{'angry': 0.007234893273562193, 'calm': 0.0005974658415652812, 'disgust': 0.023514067754149437, 'fearful': 0.9228677749633789, 'happy': 0.016524717211723328, 'sad': 0.027889030054211617, 'surprised': 0.0013720592251047492}"
MATT,02:48:44,02:48:45,fearful,"{'angry': 0.0016276563983410597, 'calm': 0.003427942516282201, 'disgust': 0.025255704298615456, 'fearful': 0.7927886247634888, 'happy': 0.014227199368178844, 'sad': 0.1620149463415146, 'surprised': 0.0006579933105967939}"
ORION,02:48:45,02:48:46,fearful,"{'angry': 0.0009430089849047363, 'calm': 0.0012648927513509989, 'disgust': 0.00273850723169744, 'fearful': 0.9479755163192749, 'happy': 0.00601121736690402, 'sad': 0.040454886853694916, 'surprised': 0.0006119185709394515}"
MATT,02:48:46,02:48:48,sad,"{'angry': 0.0012535668211057782, 'calm': 0.0015124132623896003, 'disgust': 0.08997011929750443, 'fearful': 0.20480111241340637, 'happy': 0.0016423260094597936, 'sad': 0.6995115876197815, 'surprised': 0.0013088383711874485}"
ORION,02:48:48,02:48:55,disgust,"{'angry': 0.004025924019515514, 'calm': 0.00041552141192369163, 'disgust': 0.9708818197250366, 'fearful': 0.005553277209401131, 'happy': 0.003393399529159069, 'sad': 0.013847241178154945, 'surprised': 0.001882823184132576}"
MARISHA,02:48:55,02:48:59,disgust,"{'angry': 0.003735623322427273, 'calm': 0.0004503742675296962, 'disgust': 0.979217529296875, 'fearful': 0.00270438170991838, 'happy': 0.0029093355406075716, 'sad': 0.009075691923499107, 'surprised': 0.0019072084687650204}"
SAM,02:48:59,02:49:03,disgust,"{'angry': 0.0016391652170568705, 'calm': 0.0015876746037974954, 'disgust': 0.5309862494468689, 'fearful': 0.03885333240032196, 'happy': 0.0015278414357453585, 'sad': 0.4237128794193268, 'surprised': 0.0016929471166804433}"
MATT,02:49:03,02:49:09,disgust,"{'angry': 0.0019003916531801224, 'calm': 0.0009541235631331801, 'disgust': 0.8622531294822693, 'fearful': 0.014734722673892975, 'happy': 0.0017944959690794349, 'sad': 0.11670737713575363, 'surprised': 0.0016556733753532171}"
ORION,02:49:09,02:49:10,disgust,"{'angry': 0.002550576813519001, 'calm': 0.0005037836963310838, 'disgust': 0.9755551815032959, 'fearful': 0.0031115796882659197, 'happy': 0.002480735769495368, 'sad': 0.013826467096805573, 'surprised': 0.0019717037212103605}"
MATT,02:49:10,02:49:11,sad,"{'angry': 0.0007459761691279709, 'calm': 0.0013201555702835321, 'disgust': 0.17026346921920776, 'fearful': 0.049167681485414505, 'happy': 0.0007226677844300866, 'sad': 0.7760820984840393, 'surprised': 0.001697979518212378}"
TRAVIS,02:49:11,02:49:12,fearful,"{'angry': 0.009883436374366283, 'calm': 0.0014648167416453362, 'disgust': 0.12370985746383667, 'fearful': 0.7322401404380798, 'happy': 0.01939839869737625, 'sad': 0.11108078807592392, 'surprised': 0.0022225973661988974}"
LAURA,02:49:12,02:49:18,disgust,"{'angry': 0.0025237645022571087, 'calm': 0.00042710977140814066, 'disgust': 0.9745851159095764, 'fearful': 0.0034604044631123543, 'happy': 0.002299219137057662, 'sad': 0.014418338425457478, 'surprised': 0.0022860176395624876}"
MATT,02:49:18,02:49:20,sad,"{'angry': 0.0020987652242183685, 'calm': 0.001180027611553669, 'disgust': 0.4239554703235626, 'fearful': 0.09538018703460693, 'happy': 0.0021104905754327774, 'sad': 0.4729604423046112, 'surprised': 0.0023145629093050957}"
LAURA,02:49:20,02:49:21,sad,"{'angry': 0.00039783099782653153, 'calm': 0.0014581093564629555, 'disgust': 0.05435512214899063, 'fearful': 0.031318299472332, 'happy': 0.0003341534174978733, 'sad': 0.9108931422233582, 'surprised': 0.001243360573425889}"
MATT,02:49:21,02:49:22,sad,"{'angry': 0.000219401263166219, 'calm': 0.0016104463720694184, 'disgust': 0.015347235836088657, 'fearful': 0.029469048604369164, 'happy': 0.00021197149180807173, 'sad': 0.9520550966262817, 'surprised': 0.0010868542594835162}"
LAURA,02:49:22,02:49:24,sad,"{'angry': 0.0008526384481228888, 'calm': 0.0014077110681682825, 'disgust': 0.13271450996398926, 'fearful': 0.06827907264232635, 'happy': 0.0008090757764875889, 'sad': 0.7945467829704285, 'surprised': 0.0013902091886848211}"
MATT,02:49:24,02:49:26,disgust,"{'angry': 0.002799236448481679, 'calm': 0.00042191913235001266, 'disgust': 0.9771804809570312, 'fearful': 0.003213989781215787, 'happy': 0.0028698656242340803, 'sad': 0.011290404014289379, 'surprised': 0.002224051160737872}"
LAURA,02:49:26,02:49:27,sad,"{'angry': 0.004521835129708052, 'calm': 0.001964899944141507, 'disgust': 0.2922557592391968, 'fearful': 0.3031153678894043, 'happy': 0.006868038326501846, 'sad': 0.3891778886318207, 'surprised': 0.0020962858106940985}"
MATT,02:49:27,02:49:29,disgust,"{'angry': 0.003156824968755245, 'calm': 0.0003798876714427024, 'disgust': 0.9679079055786133, 'fearful': 0.006060086190700531, 'happy': 0.0028416558634489775, 'sad': 0.017315568402409554, 'surprised': 0.002338015241548419}"
LAURA,02:49:29,02:49:41,disgust,"{'angry': 0.0025259857065975666, 'calm': 0.0010246547171846032, 'disgust': 0.723859965801239, 'fearful': 0.044181499630212784, 'happy': 0.002391988644376397, 'sad': 0.22395338118076324, 'surprised': 0.00206264341250062}"
MATT,02:49:41,02:49:42,disgust,"{'angry': 0.015119831077754498, 'calm': 0.001267275190912187, 'disgust': 0.45953819155693054, 'fearful': 0.3655593693256378, 'happy': 0.017969641834497452, 'sad': 0.1344008445739746, 'surprised': 0.00614475691691041}"
LAURA,02:49:42,02:49:43,disgust,"{'angry': 0.0028059270698577166, 'calm': 0.0003518544544931501, 'disgust': 0.9750010967254639, 'fearful': 0.0038909600116312504, 'happy': 0.0024259882047772408, 'sad': 0.012739267200231552, 'surprised': 0.0027848570607602596}"
MATT,02:49:43,02:49:46,sad,"{'angry': 0.0008767436374910176, 'calm': 0.0012264193501323462, 'disgust': 0.20554056763648987, 'fearful': 0.04299917817115784, 'happy': 0.0006729310844093561, 'sad': 0.746673047542572, 'surprised': 0.002011086791753769}"
LAURA,02:49:46,02:49:50,sad,"{'angry': 0.000875515746884048, 'calm': 0.0013321429723873734, 'disgust': 0.17332397401332855, 'fearful': 0.04597752168774605, 'happy': 0.0006716474308632314, 'sad': 0.7761475443840027, 'surprised': 0.0016716092359274626}"
MATT,02:49:50,02:49:52,disgust,"{'angry': 0.00197076378390193, 'calm': 0.0006548642995767295, 'disgust': 0.9445829391479492, 'fearful': 0.007201172411441803, 'happy': 0.002068634843453765, 'sad': 0.04179047793149948, 'surprised': 0.0017310285475105047}"
LAURA,02:49:52,02:49:55,disgust,"{'angry': 0.0020919714588671923, 'calm': 0.0008123525767587125, 'disgust': 0.7547839879989624, 'fearful': 0.03772721439599991, 'happy': 0.0021452768705785275, 'sad': 0.199827641248703, 'surprised': 0.002611656906083226}"
MATT,02:49:55,02:50:02,disgust,"{'angry': 0.0030762185342609882, 'calm': 0.0004820928443223238, 'disgust': 0.9762911796569824, 'fearful': 0.00335928937420249, 'happy': 0.002923817839473486, 'sad': 0.012072406709194183, 'surprised': 0.0017950902692973614}"
LAURA,02:50:02,02:50:03,sad,"{'angry': 0.0010056773899123073, 'calm': 0.0014945559669286013, 'disgust': 0.2390831857919693, 'fearful': 0.0413094125688076, 'happy': 0.0007735149702057242, 'sad': 0.7146609425544739, 'surprised': 0.0016727142501622438}"
LAURA,02:50:03,02:50:04,sad,"{'angry': 0.001329094753600657, 'calm': 0.0021071701776236296, 'disgust': 0.2709074318408966, 'fearful': 0.12095313519239426, 'happy': 0.0029029850848019123, 'sad': 0.6002495288848877, 'surprised': 0.0015505749033764005}"
MATT,02:50:04,02:50:07,sad,"{'angry': 0.0015254790196195245, 'calm': 0.0014399457722902298, 'disgust': 0.27499455213546753, 'fearful': 0.09805350750684738, 'happy': 0.0016740948194637895, 'sad': 0.6206158399581909, 'surprised': 0.0016966076800599694}"
LAURA,02:50:07,02:50:11,disgust,"{'angry': 0.00459821242839098, 'calm': 0.0007637428934685886, 'disgust': 0.8717818856239319, 'fearful': 0.03605824336409569, 'happy': 0.0044593485072255135, 'sad': 0.07998115569353104, 'surprised': 0.0023573681246489286}"
SAM,02:50:11,02:50:13,sad,"{'angry': 0.0008819847134873271, 'calm': 0.001487511326558888, 'disgust': 0.06484313309192657, 'fearful': 0.14884795248508453, 'happy': 0.0010792589746415615, 'sad': 0.7817265391349792, 'surprised': 0.0011336113093420863}"
MATT,02:50:13,02:50:15,disgust,"{'angry': 0.0035349468234926462, 'calm': 0.0009347044979222119, 'disgust': 0.9440523982048035, 'fearful': 0.009754308499395847, 'happy': 0.003803923027589917, 'sad': 0.03665485605597496, 'surprised': 0.0012647939147427678}"
SAM,02:50:15,02:50:16,sad,"{'angry': 0.00020878214854747057, 'calm': 0.0018613068386912346, 'disgust': 0.011847913265228271, 'fearful': 0.03584921360015869, 'happy': 0.00022749576601199806, 'sad': 0.9490782022476196, 'surprised': 0.0009270339505746961}"
LAURA,02:50:16,02:50:17,disgust,"{'angry': 0.006048890762031078, 'calm': 0.0009290697053074837, 'disgust': 0.9314815402030945, 'fearful': 0.018391301855444908, 'happy': 0.009027771651744843, 'sad': 0.03216961771249771, 'surprised': 0.0019517438486218452}"
MATT,02:50:17,02:50:18,disgust,"{'angry': 0.002659005345776677, 'calm': 0.0009252679883502424, 'disgust': 0.5354180335998535, 'fearful': 0.09775786846876144, 'happy': 0.002576422179117799, 'sad': 0.35711830854415894, 'surprised': 0.0035450852010399103}"
LAURA,02:50:18,02:50:32,sad,"{'angry': 0.0012820970732718706, 'calm': 0.00131990946829319, 'disgust': 0.19309213757514954, 'fearful': 0.08816179633140564, 'happy': 0.0011470121098682284, 'sad': 0.7133132219314575, 'surprised': 0.0016838550800457597}"
MATT,02:50:32,02:50:43,disgust,"{'angry': 0.002571635413914919, 'calm': 0.00047915184404700994, 'disgust': 0.9747748374938965, 'fearful': 0.003410439006984234, 'happy': 0.0025785851757973433, 'sad': 0.014183166436851025, 'surprised': 0.0020021507516503334}"
LAURA,02:50:43,02:50:48,sad,"{'angry': 0.001213656272739172, 'calm': 0.0015049228677526116, 'disgust': 0.0754491463303566, 'fearful': 0.22777079045772552, 'happy': 0.0016357997665181756, 'sad': 0.69118332862854, 'surprised': 0.001242379192262888}"
MATT,02:50:48,02:50:49,disgust,"{'angry': 0.002675900235772133, 'calm': 0.0005090551567263901, 'disgust': 0.9775527715682983, 'fearful': 0.0025865305215120316, 'happy': 0.002181022660806775, 'sad': 0.012425670400261879, 'surprised': 0.0020689216908067465}"
LAURA,02:50:49,02:50:51,disgust,"{'angry': 0.00370417139492929, 'calm': 0.0003864837053697556, 'disgust': 0.9610657691955566, 'fearful': 0.008792034350335598, 'happy': 0.003544464008882642, 'sad': 0.019926367327570915, 'surprised': 0.0025805970653891563}"
MATT,02:50:51,02:50:52,disgust,"{'angry': 0.0034783738665282726, 'calm': 0.0003539685858413577, 'disgust': 0.9795516729354858, 'fearful': 0.002765368204563856, 'happy': 0.0026129833422601223, 'sad': 0.008539809845387936, 'surprised': 0.0026978240348398685}"
LAURA,02:50:52,02:50:54,fearful,"{'angry': 0.0036327331326901913, 'calm': 0.0011245115892961621, 'disgust': 0.10883712768554688, 'fearful': 0.5521019697189331, 'happy': 0.005141387693583965, 'sad': 0.32675594091415405, 'surprised': 0.0024063154123723507}"
MATT,02:50:54,02:51:04,disgust,"{'angry': 0.003839916316792369, 'calm': 0.00039266780368052423, 'disgust': 0.9799821376800537, 'fearful': 0.002615423407405615, 'happy': 0.002659038407728076, 'sad': 0.008263959549367428, 'surprised': 0.0022468226961791515}"
TRAVIS,02:51:04,02:51:18,disgust,"{'angry': 0.003911134321242571, 'calm': 0.00048013217747211456, 'disgust': 0.9772093892097473, 'fearful': 0.00332026113756001, 'happy': 0.0036106782499700785, 'sad': 0.009796461090445518, 'surprised': 0.0016718781553208828}"
ORION,02:51:18,02:51:20,disgust,"{'angry': 0.0032542594708502293, 'calm': 0.0003969552053604275, 'disgust': 0.9795224666595459, 'fearful': 0.0026200618594884872, 'happy': 0.0024441236164420843, 'sad': 0.009302521124482155, 'surprised': 0.002459651790559292}"
MATT,02:51:20,02:51:32,disgust,"{'angry': 0.0036767383571714163, 'calm': 0.0004793356638401747, 'disgust': 0.9782416224479675, 'fearful': 0.0029346237424761057, 'happy': 0.0030605753418058157, 'sad': 0.009846271947026253, 'surprised': 0.0017608188791200519}"
TRAVIS,02:51:32,02:51:34,disgust,"{'angry': 0.00428759353235364, 'calm': 0.0005148975178599358, 'disgust': 0.9794301986694336, 'fearful': 0.0026177261024713516, 'happy': 0.003330603940412402, 'sad': 0.008201560005545616, 'surprised': 0.0016174335032701492}"
MATT,02:51:34,02:51:36,disgust,"{'angry': 0.004044730216264725, 'calm': 0.0003927391371689737, 'disgust': 0.9656800031661987, 'fearful': 0.007354959845542908, 'happy': 0.003895173082128167, 'sad': 0.016155054792761803, 'surprised': 0.002477303147315979}"
TRAVIS,02:51:36,02:51:41,disgust,"{'angry': 0.003275936469435692, 'calm': 0.0006946137873455882, 'disgust': 0.9722941517829895, 'fearful': 0.003606414422392845, 'happy': 0.002771005965769291, 'sad': 0.016033608466386795, 'surprised': 0.001324368640780449}"
MATT,02:51:41,02:51:47,disgust,"{'angry': 0.005931495223194361, 'calm': 0.00029289518715813756, 'disgust': 0.9706722497940063, 'fearful': 0.006191154941916466, 'happy': 0.003940089605748653, 'sad': 0.009982164017856121, 'surprised': 0.0029900616500526667}"
LAURA,02:51:47,02:51:49,disgust,"{'angry': 0.004269957076758146, 'calm': 0.0008611044031567872, 'disgust': 0.8656651973724365, 'fearful': 0.036578819155693054, 'happy': 0.004737029783427715, 'sad': 0.0857774093747139, 'surprised': 0.002110488712787628}"
MATT,02:51:49,02:51:50,disgust,"{'angry': 0.011245844885706902, 'calm': 0.0010528009152039886, 'disgust': 0.8133270740509033, 'fearful': 0.083002008497715, 'happy': 0.011092806234955788, 'sad': 0.07680179923772812, 'surprised': 0.003477655816823244}"
LAURA,02:51:50,02:51:54,disgust,"{'angry': 0.004076771438121796, 'calm': 0.0004551047459244728, 'disgust': 0.9766925573348999, 'fearful': 0.0035483366809785366, 'happy': 0.00312806386500597, 'sad': 0.010454729199409485, 'surprised': 0.0016446429071947932}"
MATT,02:51:54,02:51:57,disgust,"{'angry': 0.0032250704243779182, 'calm': 0.0006558698951266706, 'disgust': 0.9241405725479126, 'fearful': 0.016025733202695847, 'happy': 0.0033499097917228937, 'sad': 0.050708312541246414, 'surprised': 0.00189453293569386}"
TRAVIS,02:51:57,02:52:00,disgust,"{'angry': 0.0033711930736899376, 'calm': 0.00042181790922768414, 'disgust': 0.9790492057800293, 'fearful': 0.0028491411358118057, 'happy': 0.0029294139239937067, 'sad': 0.009321065619587898, 'surprised': 0.0020580743439495564}"
MATT,02:52:00,02:52:04,disgust,"{'angry': 0.0023665735498070717, 'calm': 0.00045389722799882293, 'disgust': 0.9746930599212646, 'fearful': 0.003287551924586296, 'happy': 0.002344487002119422, 'sad': 0.014568465761840343, 'surprised': 0.0022859263699501753}"
TRAVIS,02:52:04,02:52:05,fearful,"{'angry': 0.0013312149094417691, 'calm': 0.0007859529578126967, 'disgust': 0.006679701618850231, 'fearful': 0.9238547086715698, 'happy': 0.005194836761802435, 'sad': 0.06141848489642143, 'surprised': 0.0007351348176598549}"
MATT,02:52:05,02:52:07,sad,"{'angry': 0.0002582554589025676, 'calm': 0.0015041751321405172, 'disgust': 0.026145320385694504, 'fearful': 0.016621580347418785, 'happy': 0.00017915843636728823, 'sad': 0.9537537097930908, 'surprised': 0.0015378774842247367}"
TRAVIS,02:52:07,02:52:08,fearful,"{'angry': 0.0015319028170779347, 'calm': 0.0010755881667137146, 'disgust': 0.01631520316004753, 'fearful': 0.8425687551498413, 'happy': 0.005041300784796476, 'sad': 0.1326880007982254, 'surprised': 0.0007791932439431548}"
MATT,02:52:08,02:52:11,disgust,"{'angry': 0.0016470809932798147, 'calm': 0.0009113676496781409, 'disgust': 0.746188759803772, 'fearful': 0.024748314172029495, 'happy': 0.0014765789965167642, 'sad': 0.22266168892383575, 'surprised': 0.002366167725995183}"
